case,task,subtask,score,value,alg_number,alg_name,phase
1078,hepaticvessel,hepaticvessel_L2,HSD,0.143441,9,jiafucang,2
1079,hepaticvessel,hepaticvessel_L1,DCS,0.483085074043514,9,jiafucang,2
1079,hepaticvessel,hepaticvessel_L2,DCS,0.749951009210268,9,jiafucang,2
1079,hepaticvessel,hepaticvessel_L1,HSD,0.69122314,9,jiafucang,2
1079,hepaticvessel,hepaticvessel_L2,HSD,0.8016897,9,jiafucang,2
1080,hepaticvessel,hepaticvessel_L1,DCS,0.379377431906615,9,jiafucang,2
1080,hepaticvessel,hepaticvessel_L2,DCS,0.0388266968966983,9,jiafucang,2
1080,hepaticvessel,hepaticvessel_L1,HSD,0.5392136,9,jiafucang,2
1080,hepaticvessel,hepaticvessel_L2,HSD,0.14860113,9,jiafucang,2
1081,hepaticvessel,hepaticvessel_L1,DCS,0.69046474909041,9,jiafucang,2
1081,hepaticvessel,hepaticvessel_L2,DCS,0.0128614896826817,9,jiafucang,2
1081,hepaticvessel,hepaticvessel_L1,HSD,0.86187035,9,jiafucang,2
1081,hepaticvessel,hepaticvessel_L2,HSD,0.0482965,9,jiafucang,2
1082,hepaticvessel,hepaticvessel_L1,DCS,0.539424194761677,9,jiafucang,2
1082,hepaticvessel,hepaticvessel_L2,DCS,0.0393873085339169,9,jiafucang,2
1082,hepaticvessel,hepaticvessel_L1,HSD,0.7473121,9,jiafucang,2
1082,hepaticvessel,hepaticvessel_L2,HSD,0.15479308,9,jiafucang,2
1083,hepaticvessel,hepaticvessel_L1,DCS,0.595537828742366,9,jiafucang,2
1083,hepaticvessel,hepaticvessel_L2,DCS,0.735918924186318,9,jiafucang,2
1083,hepaticvessel,hepaticvessel_L1,HSD,0.81529015,9,jiafucang,2
1083,hepaticvessel,hepaticvessel_L2,HSD,0.9368173,9,jiafucang,2
1084,hepaticvessel,hepaticvessel_L1,DCS,0.660374159272028,9,jiafucang,2
1084,hepaticvessel,hepaticvessel_L2,DCS,0.235679214402619,9,jiafucang,2
1084,hepaticvessel,hepaticvessel_L1,HSD,0.8507735,9,jiafucang,2
1084,hepaticvessel,hepaticvessel_L2,HSD,0.36153397,9,jiafucang,2
1085,hepaticvessel,hepaticvessel_L1,DCS,0.294462384882191,9,jiafucang,2
1085,hepaticvessel,hepaticvessel_L2,DCS,0.0142543859649123,9,jiafucang,2
1085,hepaticvessel,hepaticvessel_L1,HSD,0.6519859,9,jiafucang,2
1085,hepaticvessel,hepaticvessel_L2,HSD,0.055353604,9,jiafucang,2
1086,hepaticvessel,hepaticvessel_L1,DCS,0.608957441401286,9,jiafucang,2
1086,hepaticvessel,hepaticvessel_L2,DCS,0.47222048099626,9,jiafucang,2
1086,hepaticvessel,hepaticvessel_L1,HSD,0.8072445,9,jiafucang,2
1086,hepaticvessel,hepaticvessel_L2,HSD,0.5050051,9,jiafucang,2
1087,hepaticvessel,hepaticvessel_L1,DCS,0.574078765321433,9,jiafucang,2
1087,hepaticvessel,hepaticvessel_L2,DCS,0,9,jiafucang,2
1087,hepaticvessel,hepaticvessel_L1,HSD,0.8506253,9,jiafucang,2
1087,hepaticvessel,hepaticvessel_L2,HSD,0,9,jiafucang,2
1088,hepaticvessel,hepaticvessel_L1,DCS,0.441422422627588,9,jiafucang,2
1088,hepaticvessel,hepaticvessel_L2,DCS,0.791228173320007,9,jiafucang,2
1088,hepaticvessel,hepaticvessel_L1,HSD,0.75941414,9,jiafucang,2
1088,hepaticvessel,hepaticvessel_L2,HSD,0.7926223,9,jiafucang,2
1089,hepaticvessel,hepaticvessel_L1,DCS,0.756393001345895,9,jiafucang,2
1089,hepaticvessel,hepaticvessel_L2,DCS,0,9,jiafucang,2
1089,hepaticvessel,hepaticvessel_L1,HSD,0.9376698,9,jiafucang,2
1089,hepaticvessel,hepaticvessel_L2,HSD,0,9,jiafucang,2
1090,hepaticvessel,hepaticvessel_L1,DCS,0.596904468229022,9,jiafucang,2
1090,hepaticvessel,hepaticvessel_L2,DCS,0.445052833813641,9,jiafucang,2
1090,hepaticvessel,hepaticvessel_L1,HSD,0.71304804,9,jiafucang,2
1090,hepaticvessel,hepaticvessel_L2,HSD,0.49335766,9,jiafucang,2
1091,hepaticvessel,hepaticvessel_L1,DCS,0.56909915481344,9,jiafucang,2
1091,hepaticvessel,hepaticvessel_L2,DCS,0.097575741623016,9,jiafucang,2
1091,hepaticvessel,hepaticvessel_L1,HSD,0.75360364,9,jiafucang,2
1091,hepaticvessel,hepaticvessel_L2,HSD,0.1111347,9,jiafucang,2
1092,hepaticvessel,hepaticvessel_L1,DCS,0.556458870822583,9,jiafucang,2
1092,hepaticvessel,hepaticvessel_L2,DCS,0,9,jiafucang,2
1092,hepaticvessel,hepaticvessel_L1,HSD,0.79566956,9,jiafucang,2
1092,hepaticvessel,hepaticvessel_L2,HSD,0,9,jiafucang,2
1093,hepaticvessel,hepaticvessel_L1,DCS,0.70361852192579,9,jiafucang,2
1093,hepaticvessel,hepaticvessel_L2,DCS,0.00427281377354087,9,jiafucang,2
1093,hepaticvessel,hepaticvessel_L1,HSD,0.86062866,9,jiafucang,2
1093,hepaticvessel,hepaticvessel_L2,HSD,0.0132152075,9,jiafucang,2
1094,hepaticvessel,hepaticvessel_L1,DCS,0.350939080883066,9,jiafucang,2
1094,hepaticvessel,hepaticvessel_L2,DCS,0.019090434541755,9,jiafucang,2
1094,hepaticvessel,hepaticvessel_L1,HSD,0.71532923,9,jiafucang,2
1094,hepaticvessel,hepaticvessel_L2,HSD,0.05209172,9,jiafucang,2
1095,hepaticvessel,hepaticvessel_L1,DCS,0.571321297831732,9,jiafucang,2
1095,hepaticvessel,hepaticvessel_L2,DCS,0.0161357017007659,9,jiafucang,2
1095,hepaticvessel,hepaticvessel_L1,HSD,0.8130057,9,jiafucang,2
1095,hepaticvessel,hepaticvessel_L2,HSD,0.025786253,9,jiafucang,2
1096,hepaticvessel,hepaticvessel_L1,DCS,0.531417799611562,9,jiafucang,2
1096,hepaticvessel,hepaticvessel_L2,DCS,0,9,jiafucang,2
1096,hepaticvessel,hepaticvessel_L1,HSD,0.8681717,9,jiafucang,2
1096,hepaticvessel,hepaticvessel_L2,HSD,0,9,jiafucang,2
1097,hepaticvessel,hepaticvessel_L1,DCS,0.622260575661147,9,jiafucang,2
1097,hepaticvessel,hepaticvessel_L2,DCS,0.755243225981131,9,jiafucang,2
1097,hepaticvessel,hepaticvessel_L1,HSD,0.9014957,9,jiafucang,2
1097,hepaticvessel,hepaticvessel_L2,HSD,0.5171478,9,jiafucang,2
1098,hepaticvessel,hepaticvessel_L1,DCS,0.614642459374958,9,jiafucang,2
1098,hepaticvessel,hepaticvessel_L2,DCS,0,9,jiafucang,2
1098,hepaticvessel,hepaticvessel_L1,HSD,0.8383815,9,jiafucang,2
1098,hepaticvessel,hepaticvessel_L2,HSD,0,9,jiafucang,2
1099,hepaticvessel,hepaticvessel_L1,DCS,0.528765445441118,9,jiafucang,2
1099,hepaticvessel,hepaticvessel_L2,DCS,0,9,jiafucang,2
1099,hepaticvessel,hepaticvessel_L1,HSD,0.7352998,9,jiafucang,2
1099,hepaticvessel,hepaticvessel_L2,HSD,0,9,jiafucang,2
1100,hepaticvessel,hepaticvessel_L1,DCS,0.595782595782596,9,jiafucang,2
1100,hepaticvessel,hepaticvessel_L2,DCS,0.652360515021459,9,jiafucang,2
1100,hepaticvessel,hepaticvessel_L1,HSD,0.7814975,9,jiafucang,2
1100,hepaticvessel,hepaticvessel_L2,HSD,0.7563945,9,jiafucang,2
1101,hepaticvessel,hepaticvessel_L1,DCS,0.490359007137531,9,jiafucang,2
1101,hepaticvessel,hepaticvessel_L2,DCS,0.365853658536585,9,jiafucang,2
1101,hepaticvessel,hepaticvessel_L1,HSD,0.71426183,9,jiafucang,2
1101,hepaticvessel,hepaticvessel_L2,HSD,0.612344,9,jiafucang,2
1102,hepaticvessel,hepaticvessel_L1,DCS,0.670784701023523,9,jiafucang,2
1102,hepaticvessel,hepaticvessel_L2,DCS,0.735677083333333,9,jiafucang,2
1102,hepaticvessel,hepaticvessel_L1,HSD,0.8862242,9,jiafucang,2
1102,hepaticvessel,hepaticvessel_L2,HSD,0.96018595,9,jiafucang,2
1103,hepaticvessel,hepaticvessel_L1,DCS,0.475093522346919,9,jiafucang,2
1103,hepaticvessel,hepaticvessel_L2,DCS,0.152689459115733,9,jiafucang,2
1103,hepaticvessel,hepaticvessel_L1,HSD,0.6866822,9,jiafucang,2
1103,hepaticvessel,hepaticvessel_L2,HSD,0.16317247,9,jiafucang,2
1104,hepaticvessel,hepaticvessel_L1,DCS,0.619984919589903,9,jiafucang,2
1104,hepaticvessel,hepaticvessel_L2,DCS,0,9,jiafucang,2
1104,hepaticvessel,hepaticvessel_L1,HSD,0.92578995,9,jiafucang,2
1104,hepaticvessel,hepaticvessel_L2,HSD,0,9,jiafucang,2
1105,hepaticvessel,hepaticvessel_L1,DCS,0.339251171388041,9,jiafucang,2
1105,hepaticvessel,hepaticvessel_L2,DCS,0.86427426795513,9,jiafucang,2
1105,hepaticvessel,hepaticvessel_L1,HSD,0.6425034,9,jiafucang,2
1105,hepaticvessel,hepaticvessel_L2,HSD,0.96765685,9,jiafucang,2
1106,hepaticvessel,hepaticvessel_L1,DCS,0.681266261925412,9,jiafucang,2
1106,hepaticvessel,hepaticvessel_L2,DCS,0.837383469204665,9,jiafucang,2
1106,hepaticvessel,hepaticvessel_L1,HSD,0.8511768,9,jiafucang,2
1106,hepaticvessel,hepaticvessel_L2,HSD,0.95662546,9,jiafucang,2
1107,hepaticvessel,hepaticvessel_L1,DCS,0.420715630885122,9,jiafucang,2
1107,hepaticvessel,hepaticvessel_L2,DCS,0.0786958965711074,9,jiafucang,2
1107,hepaticvessel,hepaticvessel_L1,HSD,0.6299519,9,jiafucang,2
1107,hepaticvessel,hepaticvessel_L2,HSD,0.1684741,9,jiafucang,2
1108,hepaticvessel,hepaticvessel_L1,DCS,0.605280819159748,9,jiafucang,2
1108,hepaticvessel,hepaticvessel_L2,DCS,0.108486076997448,9,jiafucang,2
1108,hepaticvessel,hepaticvessel_L1,HSD,0.83401406,9,jiafucang,2
1108,hepaticvessel,hepaticvessel_L2,HSD,0.24771486,9,jiafucang,2
1109,hepaticvessel,hepaticvessel_L1,DCS,0.272002585371108,9,jiafucang,2
1109,hepaticvessel,hepaticvessel_L2,DCS,0,9,jiafucang,2
1109,hepaticvessel,hepaticvessel_L1,HSD,0.48585632,9,jiafucang,2
1109,hepaticvessel,hepaticvessel_L2,HSD,0,9,jiafucang,2
1110,hepaticvessel,hepaticvessel_L1,DCS,0.737290845145476,9,jiafucang,2
1110,hepaticvessel,hepaticvessel_L2,DCS,0,9,jiafucang,2
1110,hepaticvessel,hepaticvessel_L1,HSD,0.8942828,9,jiafucang,2
1110,hepaticvessel,hepaticvessel_L2,HSD,0,9,jiafucang,2
1111,hepaticvessel,hepaticvessel_L1,DCS,0.529041339457697,9,jiafucang,2
1111,hepaticvessel,hepaticvessel_L2,DCS,0.191641450686313,9,jiafucang,2
1111,hepaticvessel,hepaticvessel_L1,HSD,0.7562119,9,jiafucang,2
1111,hepaticvessel,hepaticvessel_L2,HSD,0.16087934,9,jiafucang,2
1112,hepaticvessel,hepaticvessel_L1,DCS,0.666988483552858,9,jiafucang,2
1112,hepaticvessel,hepaticvessel_L2,DCS,0,9,jiafucang,2
1112,hepaticvessel,hepaticvessel_L1,HSD,0.8374201,9,jiafucang,2
1112,hepaticvessel,hepaticvessel_L2,HSD,0,9,jiafucang,2
1113,hepaticvessel,hepaticvessel_L1,DCS,0.654577447578083,9,jiafucang,2
1113,hepaticvessel,hepaticvessel_L2,DCS,0.670917240073228,9,jiafucang,2
1113,hepaticvessel,hepaticvessel_L1,HSD,0.845763,9,jiafucang,2
1113,hepaticvessel,hepaticvessel_L2,HSD,0.6515202,9,jiafucang,2
1114,hepaticvessel,hepaticvessel_L1,DCS,0.632495321780164,9,jiafucang,2
1114,hepaticvessel,hepaticvessel_L2,DCS,0.80715059588299,9,jiafucang,2
1114,hepaticvessel,hepaticvessel_L1,HSD,0.8240807,9,jiafucang,2
1114,hepaticvessel,hepaticvessel_L2,HSD,0.9782039,9,jiafucang,2
1115,hepaticvessel,hepaticvessel_L1,DCS,0.613094801671677,9,jiafucang,2
1115,hepaticvessel,hepaticvessel_L2,DCS,0.0221206702430625,9,jiafucang,2
1115,hepaticvessel,hepaticvessel_L1,HSD,0.786317,9,jiafucang,2
1115,hepaticvessel,hepaticvessel_L2,HSD,0.00027870928,9,jiafucang,2
1116,hepaticvessel,hepaticvessel_L1,DCS,0.311417221466142,9,jiafucang,2
1116,hepaticvessel,hepaticvessel_L2,DCS,0.0166211858099727,9,jiafucang,2
1116,hepaticvessel,hepaticvessel_L1,HSD,0.59147245,9,jiafucang,2
1116,hepaticvessel,hepaticvessel_L2,HSD,0.038809933,9,jiafucang,2
1117,hepaticvessel,hepaticvessel_L1,DCS,0.563893273784315,9,jiafucang,2
1117,hepaticvessel,hepaticvessel_L2,DCS,0.0154967040592113,9,jiafucang,2
1117,hepaticvessel,hepaticvessel_L1,HSD,0.7683588,9,jiafucang,2
1117,hepaticvessel,hepaticvessel_L2,HSD,0.048044898,9,jiafucang,2
1118,hepaticvessel,hepaticvessel_L1,DCS,0.409267734553776,9,jiafucang,2
1118,hepaticvessel,hepaticvessel_L2,DCS,0.175029702469729,9,jiafucang,2
1118,hepaticvessel,hepaticvessel_L1,HSD,0.71906257,9,jiafucang,2
1118,hepaticvessel,hepaticvessel_L2,HSD,0.31600747,9,jiafucang,2
1119,hepaticvessel,hepaticvessel_L1,DCS,0.636247459318671,9,jiafucang,2
1119,hepaticvessel,hepaticvessel_L2,DCS,0,9,jiafucang,2
1119,hepaticvessel,hepaticvessel_L1,HSD,0.9247112,9,jiafucang,2
1119,hepaticvessel,hepaticvessel_L2,HSD,0,9,jiafucang,2
1120,hepaticvessel,hepaticvessel_L1,DCS,0.600237754137836,9,jiafucang,2
1120,hepaticvessel,hepaticvessel_L2,DCS,0.823305617770687,9,jiafucang,2
1120,hepaticvessel,hepaticvessel_L1,HSD,0.84097534,9,jiafucang,2
1120,hepaticvessel,hepaticvessel_L2,HSD,0.86422175,9,jiafucang,2
1121,hepaticvessel,hepaticvessel_L1,DCS,0.381473776415198,9,jiafucang,2
1121,hepaticvessel,hepaticvessel_L2,DCS,0.691754288876591,9,jiafucang,2
1121,hepaticvessel,hepaticvessel_L1,HSD,0.6900594,9,jiafucang,2
1121,hepaticvessel,hepaticvessel_L2,HSD,0.83845454,9,jiafucang,2
1122,hepaticvessel,hepaticvessel_L1,DCS,0.606432770434717,9,jiafucang,2
1122,hepaticvessel,hepaticvessel_L2,DCS,0,9,jiafucang,2
1122,hepaticvessel,hepaticvessel_L1,HSD,0.7636727,9,jiafucang,2
1122,hepaticvessel,hepaticvessel_L2,HSD,0,9,jiafucang,2
1123,hepaticvessel,hepaticvessel_L1,DCS,0.597590199547603,9,jiafucang,2
1123,hepaticvessel,hepaticvessel_L2,DCS,0.634119207564931,9,jiafucang,2
1123,hepaticvessel,hepaticvessel_L1,HSD,0.84389275,9,jiafucang,2
1123,hepaticvessel,hepaticvessel_L2,HSD,0.6919665,9,jiafucang,2
1124,hepaticvessel,hepaticvessel_L1,DCS,0.384465221411692,9,jiafucang,2
1124,hepaticvessel,hepaticvessel_L2,DCS,0.592492755576521,9,jiafucang,2
1124,hepaticvessel,hepaticvessel_L1,HSD,0.49750745,9,jiafucang,2
1124,hepaticvessel,hepaticvessel_L2,HSD,0.59722674,9,jiafucang,2
1125,hepaticvessel,hepaticvessel_L1,DCS,0.657807652533609,9,jiafucang,2
1125,hepaticvessel,hepaticvessel_L2,DCS,0.819954787539752,9,jiafucang,2
1125,hepaticvessel,hepaticvessel_L1,HSD,0.868775,9,jiafucang,2
1125,hepaticvessel,hepaticvessel_L2,HSD,0.86534697,9,jiafucang,2
1126,hepaticvessel,hepaticvessel_L1,DCS,0.477057752188473,9,jiafucang,2
1126,hepaticvessel,hepaticvessel_L2,DCS,0,9,jiafucang,2
1126,hepaticvessel,hepaticvessel_L1,HSD,0.7503313,9,jiafucang,2
1126,hepaticvessel,hepaticvessel_L2,HSD,0,9,jiafucang,2
1127,hepaticvessel,hepaticvessel_L1,DCS,0.622454639093574,9,jiafucang,2
1127,hepaticvessel,hepaticvessel_L2,DCS,0.0520382055228795,9,jiafucang,2
1127,hepaticvessel,hepaticvessel_L1,HSD,0.7922236,9,jiafucang,2
1127,hepaticvessel,hepaticvessel_L2,HSD,0.06071977,9,jiafucang,2
1128,hepaticvessel,hepaticvessel_L1,DCS,0.667492579054535,9,jiafucang,2
1128,hepaticvessel,hepaticvessel_L2,DCS,0.583157894736842,9,jiafucang,2
1128,hepaticvessel,hepaticvessel_L1,HSD,0.861471,9,jiafucang,2
1128,hepaticvessel,hepaticvessel_L2,HSD,0.46597892,9,jiafucang,2
1129,hepaticvessel,hepaticvessel_L1,DCS,0.209228058583856,9,jiafucang,2
1129,hepaticvessel,hepaticvessel_L2,DCS,0.119223998187237,9,jiafucang,2
1129,hepaticvessel,hepaticvessel_L1,HSD,0.39206347,9,jiafucang,2
1129,hepaticvessel,hepaticvessel_L2,HSD,0.15565427,9,jiafucang,2
1130,hepaticvessel,hepaticvessel_L1,DCS,0.63000123165544,9,jiafucang,2
1130,hepaticvessel,hepaticvessel_L2,DCS,0.748577902331405,9,jiafucang,2
1130,hepaticvessel,hepaticvessel_L1,HSD,0.87627596,9,jiafucang,2
1130,hepaticvessel,hepaticvessel_L2,HSD,0.6884576,9,jiafucang,2
1131,hepaticvessel,hepaticvessel_L1,DCS,0.401697898333161,9,jiafucang,2
1131,hepaticvessel,hepaticvessel_L2,DCS,0.134811529933481,9,jiafucang,2
1131,hepaticvessel,hepaticvessel_L1,HSD,0.6695071,9,jiafucang,2
1131,hepaticvessel,hepaticvessel_L2,HSD,0.2658933,9,jiafucang,2
1132,hepaticvessel,hepaticvessel_L1,DCS,0.66525198938992,9,jiafucang,2
1132,hepaticvessel,hepaticvessel_L2,DCS,0,9,jiafucang,2
1132,hepaticvessel,hepaticvessel_L1,HSD,0.8186452,9,jiafucang,2
1132,hepaticvessel,hepaticvessel_L2,HSD,0,9,jiafucang,2
1133,hepaticvessel,hepaticvessel_L1,DCS,0.625620070322152,9,jiafucang,2
1133,hepaticvessel,hepaticvessel_L2,DCS,0,9,jiafucang,2
1133,hepaticvessel,hepaticvessel_L1,HSD,0.86453295,9,jiafucang,2
1133,hepaticvessel,hepaticvessel_L2,HSD,0,9,jiafucang,2
1134,hepaticvessel,hepaticvessel_L1,DCS,0.645886654478976,9,jiafucang,2
1134,hepaticvessel,hepaticvessel_L2,DCS,0.497611095868378,9,jiafucang,2
1134,hepaticvessel,hepaticvessel_L1,HSD,0.8650166,9,jiafucang,2
1134,hepaticvessel,hepaticvessel_L2,HSD,0.4369685,9,jiafucang,2
1135,hepaticvessel,hepaticvessel_L1,DCS,0.553501231154694,9,jiafucang,2
1135,hepaticvessel,hepaticvessel_L2,DCS,0.141453109212823,9,jiafucang,2
1135,hepaticvessel,hepaticvessel_L1,HSD,0.8237565,9,jiafucang,2
1135,hepaticvessel,hepaticvessel_L2,HSD,0.17850116,9,jiafucang,2
1136,hepaticvessel,hepaticvessel_L1,DCS,0.581811977478246,9,jiafucang,2
1136,hepaticvessel,hepaticvessel_L2,DCS,0.218329660308534,9,jiafucang,2
1136,hepaticvessel,hepaticvessel_L1,HSD,0.74487853,9,jiafucang,2
1136,hepaticvessel,hepaticvessel_L2,HSD,0.25143364,9,jiafucang,2
1137,hepaticvessel,hepaticvessel_L1,DCS,0.582198412186149,9,jiafucang,2
1137,hepaticvessel,hepaticvessel_L2,DCS,0.619670267197271,9,jiafucang,2
1137,hepaticvessel,hepaticvessel_L1,HSD,0.8312145,9,jiafucang,2
1137,hepaticvessel,hepaticvessel_L2,HSD,0.8393583,9,jiafucang,2
1138,hepaticvessel,hepaticvessel_L1,DCS,0.447895354687238,9,jiafucang,2
1138,hepaticvessel,hepaticvessel_L2,DCS,0.00956370031855457,9,jiafucang,2
1138,hepaticvessel,hepaticvessel_L1,HSD,0.70050406,9,jiafucang,2
1138,hepaticvessel,hepaticvessel_L2,HSD,0.03109655,9,jiafucang,2
1139,hepaticvessel,hepaticvessel_L1,DCS,0.380879394578025,9,jiafucang,2
1139,hepaticvessel,hepaticvessel_L2,DCS,0,9,jiafucang,2
1139,hepaticvessel,hepaticvessel_L1,HSD,0.65262854,9,jiafucang,2
1139,hepaticvessel,hepaticvessel_L2,HSD,0,9,jiafucang,2
1140,spleen,spleen_L1,DCS,0.960013564987798,9,jiafucang,2
1140,spleen,spleen_L1,HSD,0.99819815,9,jiafucang,2
1141,spleen,spleen_L1,DCS,0.968432913817881,9,jiafucang,2
1141,spleen,spleen_L1,HSD,0.9925689,9,jiafucang,2
1142,spleen,spleen_L1,DCS,0.970320715077323,9,jiafucang,2
1142,spleen,spleen_L1,HSD,0.99946696,9,jiafucang,2
1143,spleen,spleen_L1,DCS,0.541648932936098,9,jiafucang,2
1143,spleen,spleen_L1,HSD,0.79322386,9,jiafucang,2
1144,spleen,spleen_L1,DCS,0.962547287417685,9,jiafucang,2
1144,spleen,spleen_L1,HSD,0.9967929,9,jiafucang,2
1145,spleen,spleen_L1,DCS,0.957262614165957,9,jiafucang,2
1145,spleen,spleen_L1,HSD,0.9967958,9,jiafucang,2
1146,spleen,spleen_L1,DCS,0.962527924471704,9,jiafucang,2
1146,spleen,spleen_L1,HSD,0.999363,9,jiafucang,2
1147,spleen,spleen_L1,DCS,0.96284787962653,9,jiafucang,2
1147,spleen,spleen_L1,HSD,0.9974091,9,jiafucang,2
1148,spleen,spleen_L1,DCS,0.957695718777715,9,jiafucang,2
1148,spleen,spleen_L1,HSD,0.9975657,9,jiafucang,2
1149,spleen,spleen_L1,DCS,0.917596781159783,9,jiafucang,2
1149,spleen,spleen_L1,HSD,0.96624905,9,jiafucang,2
1150,spleen,spleen_L1,DCS,0.945529584831644,9,jiafucang,2
1150,spleen,spleen_L1,HSD,0.9934348,9,jiafucang,2
1151,spleen,spleen_L1,DCS,0.970793269505214,9,jiafucang,2
1151,spleen,spleen_L1,HSD,0.99186087,9,jiafucang,2
1152,spleen,spleen_L1,DCS,0.951369629376956,9,jiafucang,2
1152,spleen,spleen_L1,HSD,0.9930262,9,jiafucang,2
1153,spleen,spleen_L1,DCS,0.965233472029588,9,jiafucang,2
1153,spleen,spleen_L1,HSD,0.99918914,9,jiafucang,2
1154,spleen,spleen_L1,DCS,0.953490655582103,9,jiafucang,2
1154,spleen,spleen_L1,HSD,0.9879731,9,jiafucang,2
1155,spleen,spleen_L1,DCS,0.963152781493319,9,jiafucang,2
1155,spleen,spleen_L1,HSD,0.9986324,9,jiafucang,2
1156,spleen,spleen_L1,DCS,0.91480307831598,9,jiafucang,2
1156,spleen,spleen_L1,HSD,0.99103844,9,jiafucang,2
1157,spleen,spleen_L1,DCS,0.931373715373422,9,jiafucang,2
1157,spleen,spleen_L1,HSD,0.9828081,9,jiafucang,2
1158,spleen,spleen_L1,DCS,0.924366312346688,9,jiafucang,2
1158,spleen,spleen_L1,HSD,0.96921957,9,jiafucang,2
1159,spleen,spleen_L1,DCS,0.941250587035955,9,jiafucang,2
1159,spleen,spleen_L1,HSD,0.9938239,9,jiafucang,2
1160,colon,colon_L1,DCS,0,9,jiafucang,2
1160,colon,colon_L1,HSD,0,9,jiafucang,2
1161,colon,colon_L1,DCS,0.606900678101316,9,jiafucang,2
1161,colon,colon_L1,HSD,0.7231492,9,jiafucang,2
1162,colon,colon_L1,DCS,0,9,jiafucang,2
1162,colon,colon_L1,HSD,0,9,jiafucang,2
1163,colon,colon_L1,DCS,0,9,jiafucang,2
1163,colon,colon_L1,HSD,0,9,jiafucang,2
1164,colon,colon_L1,DCS,0.672373876056641,9,jiafucang,2
1164,colon,colon_L1,HSD,0.94360155,9,jiafucang,2
1165,colon,colon_L1,DCS,0,9,jiafucang,2
1165,colon,colon_L1,HSD,0,9,jiafucang,2
1166,colon,colon_L1,DCS,0.174346201743462,9,jiafucang,2
1166,colon,colon_L1,HSD,0.53591454,9,jiafucang,2
1167,colon,colon_L1,DCS,0.703897189426392,9,jiafucang,2
1167,colon,colon_L1,HSD,0.9306419,9,jiafucang,2
1168,colon,colon_L1,DCS,0.801324695697644,9,jiafucang,2
1168,colon,colon_L1,HSD,0.988848,9,jiafucang,2
1169,colon,colon_L1,DCS,0,9,jiafucang,2
1169,colon,colon_L1,HSD,0,9,jiafucang,2
1170,colon,colon_L1,DCS,0.608930837072567,9,jiafucang,2
1170,colon,colon_L1,HSD,0.67454857,9,jiafucang,2
1171,colon,colon_L1,DCS,0.474789019303521,9,jiafucang,2
1171,colon,colon_L1,HSD,0.52037776,9,jiafucang,2
1172,colon,colon_L1,DCS,0,9,jiafucang,2
1172,colon,colon_L1,HSD,0,9,jiafucang,2
1173,colon,colon_L1,DCS,0,9,jiafucang,2
1173,colon,colon_L1,HSD,0,9,jiafucang,2
1174,colon,colon_L1,DCS,0.448725765150591,9,jiafucang,2
1174,colon,colon_L1,HSD,0.6748529,9,jiafucang,2
1175,colon,colon_L1,DCS,0,9,jiafucang,2
1175,colon,colon_L1,HSD,0,9,jiafucang,2
1176,colon,colon_L1,DCS,0.774200939397411,9,jiafucang,2
1176,colon,colon_L1,HSD,0.8902558,9,jiafucang,2
1177,colon,colon_L1,DCS,0,9,jiafucang,2
1177,colon,colon_L1,HSD,0,9,jiafucang,2
1178,colon,colon_L1,DCS,0,9,jiafucang,2
1178,colon,colon_L1,HSD,0,9,jiafucang,2
1179,colon,colon_L1,DCS,0,9,jiafucang,2
1179,colon,colon_L1,HSD,0,9,jiafucang,2
1180,colon,colon_L1,DCS,0,9,jiafucang,2
1180,colon,colon_L1,HSD,0,9,jiafucang,2
1181,colon,colon_L1,DCS,0,9,jiafucang,2
1181,colon,colon_L1,HSD,0,9,jiafucang,2
1182,colon,colon_L1,DCS,0,9,jiafucang,2
1182,colon,colon_L1,HSD,0,9,jiafucang,2
1183,colon,colon_L1,DCS,0.762025076587815,9,jiafucang,2
1183,colon,colon_L1,HSD,0.9415933,9,jiafucang,2
1184,colon,colon_L1,DCS,0.0146849315068493,9,jiafucang,2
1184,colon,colon_L1,HSD,0.12805295,9,jiafucang,2
1185,colon,colon_L1,DCS,0.488570304646182,9,jiafucang,2
1185,colon,colon_L1,HSD,0.77897865,9,jiafucang,2
1186,colon,colon_L1,DCS,0,9,jiafucang,2
1186,colon,colon_L1,HSD,0,9,jiafucang,2
1187,colon,colon_L1,DCS,0,9,jiafucang,2
1187,colon,colon_L1,HSD,0,9,jiafucang,2
1188,colon,colon_L1,DCS,0,9,jiafucang,2
1188,colon,colon_L1,HSD,0,9,jiafucang,2
1189,colon,colon_L1,DCS,0,9,jiafucang,2
1189,colon,colon_L1,HSD,0,9,jiafucang,2
1190,colon,colon_L1,DCS,0.723186052474147,9,jiafucang,2
1190,colon,colon_L1,HSD,0.886114,9,jiafucang,2
1191,colon,colon_L1,DCS,0,9,jiafucang,2
1191,colon,colon_L1,HSD,0,9,jiafucang,2
1192,colon,colon_L1,DCS,0.833290281724175,9,jiafucang,2
1192,colon,colon_L1,HSD,0.93427247,9,jiafucang,2
1193,colon,colon_L1,DCS,0,9,jiafucang,2
1193,colon,colon_L1,HSD,0,9,jiafucang,2
1194,colon,colon_L1,DCS,0,9,jiafucang,2
1194,colon,colon_L1,HSD,0,9,jiafucang,2
1195,colon,colon_L1,DCS,0.0711085187050932,9,jiafucang,2
1195,colon,colon_L1,HSD,0.25065368,9,jiafucang,2
1196,colon,colon_L1,DCS,0,9,jiafucang,2
